molecule_name,conformation_name,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,f128,f129,f130,f131,f132,f133,f134,f135,f136,f137,f138,f139,f140,f141,f142,f143,f144,f145,f146,f147,f148,f149,f150,f151,f152,f153,f154,f155,f156,f157,f158,f159,f160,f161,f162,f163,f164,f165,f166,class
89,5261,3,2,1,13,8,2,10,3,6,10,0,0,5,7,8,7,17,7,4,3,3,10,11,15,8,5,3,23,7,2,8,7,21,19,1,3,3,3,9,2,1,3,3,13,9,5,6,6,5,6,3,12,1,5,5,19,13,2,8,12,1,6,15,2,0,1,5,4,8,8,2,4,11,6,7,17,11,4,4,9,4,12,5,15,11,5,3,4,11,9,2,4,12,7,5,1,5,13,14,9,2,1,8,5,4,9,8,6,2,5,6,4,12,0,5,6,10,1,1,23,4,5,3,1,2,4,7,13,10,1,5,12,5,7,6,5,7,6,4,3,2,3,7,8,8,4,6,4,1,15,5,2,6,1,1,1,10,12,4,3,10,2,19,9,11,7,0
90,6212,1,1,2,13,8,12,0,10,1,10,9,6,5,7,8,20,1,7,4,3,10,1,16,14,2,1,14,22,10,5,0,1,4,19,7,4,11,5,4,17,0,9,4,13,13,5,2,6,5,6,2,6,3,4,5,7,3,6,4,1,8,6,5,0,2,6,5,0,10,1,2,1,11,6,7,15,1,7,7,14,5,0,10,15,6,5,6,16,11,0,0,1,6,7,9,4,14,1,1,0,1,0,8,5,4,9,5,6,2,5,8,20,22,17,5,13,13,1,0,14,2,5,3,10,6,1,16,5,10,7,4,5,5,7,6,1,10,4,6,0,6,9,0,0,4,3,11,1,2,3,0,7,3,3,0,3,6,12,6,8,1,3,14,1,14,6,0
89,5340,3,2,1,13,8,12,11,18,6,10,2,6,5,7,9,4,7,8,4,3,2,10,11,14,8,5,3,9,19,2,6,7,21,21,10,3,3,3,9,2,1,3,4,13,8,5,9,6,0,10,3,12,1,4,5,4,13,2,6,12,1,6,15,4,2,1,0,4,8,8,2,4,11,6,7,5,8,6,7,12,4,9,5,20,11,14,3,9,11,9,2,4,12,5,5,1,0,13,6,14,2,1,8,5,5,11,8,6,2,1,7,7,15,7,12,13,21,5,6,1,4,5,11,1,2,4,7,19,5,1,5,7,5,7,6,5,7,6,4,6,2,3,9,8,4,8,13,4,1,9,3,7,2,1,1,1,0,7,0,3,10,2,19,9,11,7,0
71,3613,5,10,11,17,8,14,16,0,15,12,5,6,5,11,5,2,27,6,4,5,10,13,21,11,4,17,0,4,10,10,6,16,15,13,13,9,9,5,7,11,12,10,4,13,8,3,21,8,7,13,1,17,9,5,8,12,9,0,12,5,9,10,13,11,15,9,1,4,6,8,6,5,12,2,7,6,10,0,7,12,7,13,5,16,12,0,0,15,11,8,18,10,13,2,7,12,14,15,4,17,7,10,4,4,4,8,9,2,2,5,8,10,13,12,8,11,12,19,5,3,7,6,13,9,0,10,5,20,10,8,10,13,7,7,6,15,11,6,9,3,2,7,17,10,6,3,14,9,0,1,11,13,4,5,17,6,1,12,10,12,12,11,16,18,14,18,0
71,3651,5,7,1,17,8,11,16,10,15,12,5,6,5,3,4,7,19,8,4,5,11,15,10,11,4,11,1,14,10,10,6,7,15,13,12,12,6,0,7,0,12,11,9,3,5,5,16,15,7,11,3,16,9,5,6,8,14,0,15,2,10,5,7,11,14,9,7,3,6,0,1,8,2,6,4,17,13,7,7,12,7,17,5,13,3,21,14,13,10,8,13,4,13,7,15,10,11,9,7,3,7,10,0,1,1,14,6,9,0,3,6,10,18,12,8,11,9,4,19,14,7,6,9,11,14,10,5,12,10,10,6,18,5,7,6,1,10,6,2,3,2,4,2,10,4,3,10,0,0,0,11,13,4,5,9,11,5,12,10,4,7,8,16,7,10,23,0
5,1154,6,7,11,20,9,9,16,4,21,13,17,18,14,16,18,17,16,13,11,13,10,16,10,10,2,16,12,19,19,14,6,23,21,21,15,15,7,5,8,11,12,23,10,21,10,10,16,8,8,11,3,23,9,17,5,13,9,13,12,12,15,6,7,26,14,6,7,11,6,8,8,13,17,11,14,17,15,10,20,11,7,21,13,18,6,20,9,9,22,16,18,9,13,7,20,23,11,17,20,12,7,9,16,19,24,19,8,8,14,18,12,10,17,18,16,10,15,7,19,24,13,5,11,24,14,24,8,25,10,20,4,22,7,20,14,9,10,6,7,3,2,7,15,19,8,12,14,12,10,12,16,15,5,8,18,16,12,19,16,25,10,12,15,18,14,23,1
10,1569,3,11,13,10,8,7,11,10,6,10,15,6,5,11,15,24,12,20,4,5,4,5,7,8,5,5,16,11,1,14,8,11,10,10,10,11,9,8,9,15,17,9,4,13,9,7,18,13,5,10,3,10,7,14,2,4,11,10,3,10,8,10,8,6,13,7,5,11,8,8,11,15,8,12,7,10,14,6,7,12,4,12,5,17,6,12,9,11,4,7,18,4,1,7,9,16,6,11,14,15,15,3,8,11,9,11,8,6,7,2,6,7,7,8,16,17,15,10,8,18,22,4,12,14,10,11,5,15,10,12,7,9,5,20,6,15,18,6,4,3,2,10,12,9,4,7,9,18,10,15,13,2,0,8,9,18,5,12,10,14,10,2,11,9,14,14,1
56,2911,6,7,16,13,5,9,11,10,9,10,4,6,5,11,7,7,5,8,4,5,11,10,7,15,8,5,3,11,10,7,3,13,23,16,6,1,3,9,0,15,12,15,4,8,9,5,2,6,3,10,3,9,4,4,5,4,13,8,15,12,8,10,3,9,5,2,0,20,3,8,1,11,8,6,4,16,1,7,7,9,5,9,5,18,11,7,14,9,11,9,13,4,16,5,6,2,11,1,5,15,10,2,9,5,9,9,8,6,2,5,11,7,12,5,5,12,19,5,6,1,13,5,11,22,3,16,7,13,10,8,0,0,4,7,6,1,20,4,4,3,2,3,7,0,4,3,9,17,17,2,16,2,6,8,9,17,16,12,12,14,7,11,1,4,2,1,0
89,5348,2,0,5,1,8,3,0,10,15,12,0,6,5,3,4,7,16,8,4,5,6,6,10,4,4,5,12,12,10,10,2,10,2,13,4,4,9,5,5,11,5,16,9,3,5,5,16,10,7,11,6,16,9,5,3,8,9,6,12,2,2,1,11,11,5,8,5,4,6,8,6,13,9,2,4,12,13,13,7,12,7,11,5,18,3,20,1,8,9,8,10,3,2,7,8,8,4,12,4,8,4,0,6,1,1,6,6,14,4,3,6,10,18,12,8,11,9,8,9,2,7,3,1,1,12,2,5,12,10,15,4,12,5,7,6,9,10,6,7,3,2,7,8,10,2,5,2,3,6,12,7,3,4,8,12,8,4,12,10,1,12,1,3,7,4,6,0
71,3643,5,7,11,17,8,14,0,8,7,13,7,6,5,7,14,2,16,14,4,3,6,6,10,11,4,3,14,4,10,9,6,16,15,13,13,12,9,5,5,17,10,10,4,4,7,4,16,8,3,11,3,16,9,4,4,12,18,11,12,6,9,5,13,11,15,9,2,11,6,8,8,7,8,6,7,13,15,4,7,12,7,11,5,16,7,10,9,4,11,10,11,10,13,3,7,12,11,9,10,8,7,2,8,10,2,8,3,14,3,5,11,10,18,12,6,13,9,8,9,9,7,6,13,22,18,10,5,12,10,8,10,21,7,13,6,9,10,6,12,3,2,9,8,10,2,8,0,7,6,12,11,13,4,5,17,11,2,12,10,12,12,11,16,18,14,18,0
46,927,1,15,10,17,8,12,13,19,8,10,24,10,6,9,6,16,11,6,5,17,10,13,3,12,10,13,11,14,19,14,0,21,3,11,15,4,9,4,5,10,5,6,4,20,24,17,17,1,8,5,3,11,9,19,5,7,16,11,18,17,6,2,14,28,15,5,5,10,6,8,6,14,17,17,14,14,12,12,3,19,7,13,5,20,20,15,12,15,17,12,0,5,13,13,5,9,11,9,7,12,7,9,16,14,15,22,6,12,9,9,16,19,17,11,17,12,21,20,11,7,16,5,11,15,6,1,11,19,17,15,1,5,4,16,7,13,10,6,2,2,2,5,8,7,1,1,15,6,8,12,15,20,5,0,12,13,13,12,14,0,7,14,9,1,4,0,0
89,4925,1,11,4,13,8,9,1,3,9,8,6,6,5,11,8,18,5,8,4,3,18,10,7,15,2,5,3,9,10,7,1,2,9,21,11,5,11,5,9,17,9,12,4,7,9,5,12,6,5,6,3,12,5,14,2,3,3,4,15,12,8,6,3,17,13,6,5,1,2,1,7,11,8,6,7,14,1,7,7,2,5,1,5,15,13,5,4,15,22,9,3,1,10,7,8,11,14,1,14,7,9,9,8,5,9,9,8,6,2,5,5,7,14,5,5,12,3,9,10,15,4,5,11,6,1,1,7,13,10,7,4,5,7,7,6,6,10,2,4,3,2,7,4,1,4,12,1,4,10,17,5,14,3,8,12,12,3,12,6,8,7,1,5,8,6,6,0
89,5148,1,1,2,13,8,12,9,5,6,4,4,6,5,7,11,10,10,8,4,3,16,10,1,15,2,5,14,13,10,14,2,1,11,2,7,4,13,1,3,17,3,3,4,18,17,5,5,6,5,10,3,7,1,5,5,12,3,2,16,12,8,6,3,17,7,6,5,9,10,1,2,1,1,6,7,15,11,7,4,9,4,10,5,18,6,5,0,4,23,9,1,1,8,5,9,4,11,13,0,1,1,0,8,5,5,9,8,6,2,5,6,7,7,4,5,12,3,1,1,14,13,5,12,10,6,1,7,19,10,7,4,3,5,7,6,7,3,7,4,3,2,2,3,8,5,4,6,1,2,3,1,8,3,3,4,3,6,8,6,8,4,1,8,1,14,6,0
89,4661,3,7,0,13,8,12,7,10,1,10,2,6,5,7,7,3,1,8,4,9,11,3,2,15,2,5,5,11,10,14,6,7,12,2,10,3,13,1,0,2,5,1,4,13,13,5,0,16,5,10,3,2,5,4,5,10,7,1,13,12,1,5,2,17,12,1,5,4,3,8,1,11,1,6,1,10,0,7,7,9,0,8,5,26,6,7,9,14,11,9,11,4,12,13,3,1,11,5,1,10,4,1,8,5,2,11,3,7,2,5,11,4,0,4,5,12,3,5,12,1,13,5,12,7,13,1,7,19,5,14,5,7,9,7,3,1,8,1,4,3,2,2,12,8,4,8,9,7,6,5,0,14,2,2,9,7,9,12,6,8,10,5,5,4,4,7,0
71,3631,5,10,10,17,8,14,2,0,13,4,15,6,1,6,7,3,19,8,4,5,11,13,10,1,4,7,0,0,10,1,6,16,15,17,0,9,9,5,7,11,10,10,5,14,12,7,21,8,7,6,3,16,9,4,4,8,9,0,12,12,9,10,13,6,19,9,7,4,6,8,6,5,7,6,7,16,13,8,7,12,9,13,5,20,8,20,5,15,11,7,7,10,13,4,7,12,7,12,4,8,7,10,11,4,2,9,6,9,8,5,6,10,17,12,4,11,9,8,9,3,0,6,2,14,18,10,13,8,7,8,2,1,7,7,6,9,19,6,6,3,2,7,8,10,2,12,11,9,17,12,11,13,4,5,17,6,4,15,10,6,0,11,16,18,14,22,0
39,232,0,3,7,13,8,9,16,15,2,10,17,6,7,8,3,20,16,13,2,5,10,8,10,12,3,2,6,14,10,7,6,0,10,11,17,4,7,5,8,11,10,0,3,19,10,10,16,8,4,7,3,11,9,7,5,6,9,13,12,12,14,5,8,9,9,0,5,11,4,5,5,13,17,11,3,17,13,10,1,19,7,13,7,9,13,10,9,9,8,9,11,2,12,7,20,9,11,9,10,12,7,3,7,14,6,12,8,8,0,0,3,8,17,10,9,13,8,7,9,11,13,5,6,13,10,5,7,4,10,14,12,19,7,11,7,9,10,7,7,3,2,9,6,5,4,8,14,12,8,12,8,14,3,8,5,7,13,8,12,20,10,7,16,18,14,15,0
89,5044,1,7,10,1,1,9,10,1,9,10,4,6,5,11,7,20,9,8,4,5,11,3,7,15,12,5,4,9,1,7,1,1,9,16,11,5,11,3,2,8,11,8,4,8,1,5,21,6,1,10,3,12,4,5,2,2,15,4,12,12,8,6,3,17,9,6,5,4,3,8,1,11,8,6,4,17,8,7,7,7,5,12,5,2,11,7,4,9,1,9,3,1,10,3,8,4,11,13,0,1,8,9,9,5,9,9,8,6,2,3,1,4,11,8,12,12,6,9,10,4,13,4,6,22,4,1,5,21,10,7,4,3,4,4,6,12,6,2,4,5,2,3,10,8,4,8,15,12,8,2,3,7,0,2,7,7,7,8,12,3,7,1,5,5,14,6,0
81,4004,1,0,7,13,8,9,16,15,2,10,17,0,7,8,3,22,16,13,2,5,10,8,10,12,3,2,6,13,10,7,0,15,0,16,1,7,7,5,5,11,10,10,3,19,10,10,16,8,4,7,3,11,9,7,5,5,9,5,12,12,5,2,7,9,9,9,7,11,6,5,5,7,17,11,3,17,13,10,2,19,7,13,0,9,13,10,9,9,8,9,0,5,1,7,2,8,11,9,8,12,7,8,7,12,6,5,8,8,0,0,3,10,17,6,9,13,19,7,9,11,13,5,11,11,0,1,7,11,10,11,5,14,7,11,14,9,10,6,7,2,2,7,6,5,1,1,15,12,8,12,0,14,3,8,10,10,13,3,12,15,7,4,0,3,3,0,0
47,1316,3,7,8,13,8,16,0,4,7,4,13,0,5,0,18,9,27,0,0,8,9,13,2,12,8,5,6,11,10,7,8,7,10,11,10,3,7,5,12,11,15,9,3,21,23,9,18,6,0,7,0,1,10,0,5,4,0,10,12,12,7,6,15,14,9,4,5,3,8,0,11,11,17,13,3,7,9,10,0,0,5,22,0,9,20,5,11,1,8,9,11,4,12,7,2,3,11,15,6,20,15,1,17,16,20,12,5,6,14,6,0,7,9,0,9,6,19,4,4,14,13,5,6,5,13,8,7,11,10,11,7,4,5,9,5,2,19,7,4,1,0,7,8,3,4,3,9,2,7,12,5,14,2,2,9,7,9,8,19,2,10,2,11,9,11,5,0
39,80,1,2,11,13,8,9,16,23,2,10,13,18,5,8,6,5,19,19,9,14,10,8,10,15,0,9,12,14,5,13,2,10,9,16,11,5,9,5,8,11,5,6,3,20,10,10,16,8,10,8,3,11,9,15,5,10,9,0,12,4,8,2,3,6,13,6,5,11,10,5,6,0,4,11,8,9,13,10,1,1,7,13,0,16,13,15,0,9,5,6,0,0,8,6,17,15,9,9,4,12,22,9,10,7,6,0,8,8,9,4,12,10,17,6,10,7,11,7,9,11,5,2,6,13,1,10,11,19,15,7,4,12,7,20,0,9,10,6,7,2,2,7,6,5,0,8,15,12,10,12,13,8,3,1,12,0,14,12,14,0,10,0,5,8,14,6,0
54,2467,3,9,3,0,1,9,13,10,10,5,7,6,5,11,9,13,18,6,4,5,10,2,16,11,4,10,5,9,10,8,6,11,1,7,2,2,6,5,8,2,7,3,4,13,9,5,2,14,5,5,3,3,6,5,3,0,5,1,12,8,0,4,15,11,5,3,1,2,1,0,12,5,8,12,7,0,5,7,4,12,7,11,7,1,10,2,4,13,2,10,11,4,0,7,0,9,14,2,11,2,6,1,2,10,4,9,7,3,3,5,6,20,5,9,8,11,12,4,2,13,7,0,2,1,5,1,5,10,10,10,5,16,7,7,6,14,11,6,6,0,6,3,17,3,4,7,15,5,3,2,16,15,4,5,9,4,4,8,10,14,10,2,2,2,3,0,0
90,6181,6,7,16,1,8,9,15,10,15,3,5,6,5,12,7,2,19,4,4,8,10,6,10,7,1,2,0,14,1,4,6,11,10,0,6,11,2,5,8,1,16,10,4,18,12,0,21,5,7,11,1,18,9,4,1,12,14,5,3,2,11,5,7,7,1,8,2,0,5,1,4,13,12,2,7,1,13,7,7,12,7,13,5,6,14,17,2,16,20,7,11,4,13,0,2,1,1,15,4,12,15,1,4,4,4,9,9,14,8,5,6,8,5,12,8,2,2,7,19,3,3,5,4,3,14,1,5,1,10,5,1,1,7,15,6,9,10,6,7,2,2,16,6,10,4,3,9,0,2,0,7,1,4,8,9,6,2,7,5,1,10,1,3,2,5,5,0
89,4526,3,7,2,11,8,4,1,10,1,4,15,6,5,7,5,2,9,4,4,5,0,10,7,14,8,5,6,11,0,2,8,7,10,2,10,3,16,5,3,3,4,9,6,13,7,4,12,5,5,6,3,4,2,4,2,2,2,10,8,15,7,6,8,26,2,4,1,1,8,1,4,11,11,2,4,3,1,3,7,9,5,1,5,20,11,5,1,9,1,9,11,4,12,6,2,3,11,1,6,5,8,1,4,5,4,3,9,11,2,5,8,7,3,5,9,19,21,2,1,16,13,4,3,5,13,8,8,19,1,11,7,4,5,7,3,2,1,6,4,3,2,12,1,14,4,3,9,2,1,1,5,2,0,2,9,7,1,12,16,2,10,2,11,9,11,5,0
47,1277,3,3,11,17,8,12,16,15,15,0,17,18,0,18,6,16,16,13,11,0,10,15,10,11,2,2,12,14,0,1,6,11,10,10,8,2,6,5,8,11,10,3,1,6,10,10,16,8,8,0,3,16,9,7,5,5,9,13,10,11,5,4,8,6,14,3,3,11,1,5,5,8,3,11,0,14,13,10,20,19,7,13,0,15,0,10,9,9,6,7,11,4,13,0,9,9,0,9,10,12,7,3,0,9,15,7,8,24,0,18,12,8,18,12,4,2,22,7,9,11,19,5,11,8,17,12,5,15,0,15,5,14,7,20,0,9,10,6,7,2,2,7,6,15,4,7,15,12,8,12,16,13,5,5,6,4,13,1,10,10,10,2,8,10,3,8,0
2,775,11,7,18,13,8,9,24,23,17,10,13,19,5,20,18,8,27,19,14,15,14,15,21,10,0,6,14,21,5,3,6,7,21,16,10,3,9,5,3,17,17,25,3,21,23,15,21,8,14,2,11,16,11,19,5,19,19,16,12,4,8,13,4,20,13,16,5,18,5,8,13,11,10,13,5,12,13,18,17,19,9,22,5,19,4,21,18,16,19,14,11,9,12,14,19,2,7,18,22,16,22,9,10,21,20,24,11,22,9,6,9,18,22,19,9,7,7,26,20,19,5,2,6,14,13,7,10,19,6,14,14,22,5,9,17,12,21,7,12,3,2,7,16,16,8,8,13,15,17,12,18,14,3,14,12,7,16,12,18,19,10,7,5,4,4,9,1
31,6412,4,11,16,17,8,17,16,13,20,12,15,6,5,13,14,17,27,7,4,5,11,6,16,11,4,8,12,18,10,9,6,7,10,13,15,12,13,5,16,19,18,22,3,18,7,5,21,8,7,11,3,17,9,5,11,8,14,13,15,9,11,10,9,11,14,9,5,4,11,8,16,21,12,6,7,9,13,8,7,12,7,13,5,16,12,21,9,13,17,8,18,4,13,10,19,4,11,16,21,8,18,16,11,10,17,17,8,16,8,13,11,10,17,10,8,11,12,12,9,14,12,13,10,22,23,1,5,20,10,16,5,9,5,7,6,15,20,6,6,3,2,7,8,10,4,7,15,15,6,12,16,21,4,8,9,18,13,14,10,8,7,11,14,6,3,7,1
90,6272,2,7,5,1,8,4,3,10,15,12,0,6,5,3,4,7,16,8,4,5,6,11,10,11,1,13,0,19,4,0,0,8,5,9,8,2,8,5,5,0,5,8,9,3,5,5,16,10,7,11,6,5,0,5,5,8,1,11,2,2,2,1,3,0,0,6,5,4,6,8,6,8,9,2,4,18,13,0,7,12,7,2,5,12,3,13,9,13,0,7,0,0,3,7,9,9,0,15,4,0,7,0,0,1,1,6,8,14,4,3,6,10,18,3,8,11,9,12,0,14,0,5,6,0,0,1,5,9,10,9,1,12,5,7,6,9,10,6,7,3,2,8,5,3,4,0,9,4,13,1,16,0,4,8,4,16,4,12,10,1,0,1,9,13,3,6,0
43,611,2,4,2,9,8,7,9,10,6,16,4,6,2,7,15,7,5,8,4,13,7,7,7,7,4,5,15,17,10,8,1,4,5,0,0,1,3,5,13,17,8,5,10,13,9,5,10,6,5,5,3,4,2,4,3,4,3,2,12,0,2,6,11,18,0,2,3,0,2,0,0,9,4,6,6,16,1,4,4,9,5,10,5,6,10,7,2,9,15,8,2,4,3,7,8,2,11,1,1,0,21,8,18,5,12,9,8,6,0,5,11,7,7,5,11,0,9,9,7,25,10,3,5,1,3,11,0,0,0,0,0,0,5,7,3,0,10,2,4,3,2,7,0,0,4,0,9,2,2,5,7,0,4,3,9,3,9,8,10,8,7,3,9,6,8,1,0
2,786,3,13,10,17,8,12,13,19,8,10,24,10,8,9,18,20,11,15,5,17,10,13,9,15,10,6,11,6,19,14,6,10,20,16,15,2,9,4,8,10,12,6,11,20,24,17,10,12,8,12,3,11,9,19,5,7,16,8,21,17,11,11,20,28,21,16,5,16,9,8,6,12,24,17,14,17,10,12,18,19,7,13,5,20,20,15,7,10,22,11,11,9,19,13,8,20,11,15,7,12,19,9,16,15,15,22,6,12,14,14,16,19,17,11,17,12,21,20,11,6,19,5,11,15,20,16,2,19,17,15,5,22,4,16,7,13,10,6,2,2,2,5,8,7,8,8,14,6,8,12,16,20,5,17,12,13,10,12,14,26,10,14,19,12,11,22,1
47,1302,6,5,5,17,8,5,13,23,17,0,17,17,0,13,10,17,22,6,10,0,6,13,5,11,2,13,11,6,0,1,0,8,0,10,8,2,6,0,5,20,10,3,1,21,19,10,10,12,14,0,3,11,9,7,5,16,12,8,5,11,6,1,14,6,14,5,5,18,10,8,8,8,3,10,0,17,10,18,11,11,7,13,5,15,0,15,7,16,1,7,0,11,13,0,1,9,0,15,4,12,7,0,0,6,15,20,6,7,0,6,9,6,17,14,4,2,23,20,11,6,1,5,11,15,6,1,5,15,0,15,1,12,7,22,7,12,10,6,12,3,2,1,8,7,4,7,14,16,8,12,8,13,5,8,4,7,10,1,10,1,0,3,9,13,3,6,0
39,176,1,2,10,13,8,9,13,12,8,10,13,8,11,8,6,16,1,6,10,5,10,13,3,18,3,13,14,14,10,7,9,10,9,11,11,5,11,4,12,13,5,6,12,15,11,10,17,11,8,18,3,11,9,20,5,7,20,5,12,12,8,2,3,17,9,6,5,10,10,8,6,0,17,17,11,9,12,12,3,17,7,13,5,9,13,15,9,15,8,9,0,0,10,0,17,15,11,9,7,12,22,9,17,7,15,20,6,5,14,9,16,19,17,11,12,19,8,7,20,7,13,5,11,13,1,17,7,4,10,7,4,15,4,16,7,13,10,6,2,3,2,8,8,7,0,8,15,14,8,12,13,14,3,1,12,0,7,16,12,0,10,0,5,8,14,6,0
47,1320,6,5,5,5,8,9,16,12,17,5,17,15,0,0,18,10,27,19,18,0,11,15,10,11,2,3,12,21,0,6,6,11,10,13,15,11,6,5,8,7,10,2,1,19,24,10,21,8,16,0,3,11,9,9,5,21,9,10,3,3,11,4,7,26,14,16,5,4,8,8,6,5,3,16,0,17,13,10,15,11,10,13,5,6,0,4,9,9,1,14,11,4,13,7,0,1,11,16,4,8,7,1,0,14,21,16,9,22,0,18,12,19,17,13,6,0,5,4,20,22,4,5,11,3,14,1,5,6,10,4,5,15,5,19,5,9,20,6,6,6,2,14,8,10,4,7,13,9,10,4,8,13,1,5,2,4,5,1,21,1,10,1,3,10,5,5,0
89,4773,2,7,5,4,8,3,16,10,13,2,7,6,5,11,2,9,8,6,4,5,10,6,10,8,4,7,6,14,10,8,2,10,2,7,4,4,6,5,8,11,10,16,4,13,9,5,16,8,3,11,3,5,9,1,3,12,9,13,12,8,2,1,11,11,5,6,5,16,10,8,5,13,8,6,7,17,0,7,7,5,7,13,5,18,16,21,9,16,15,13,3,3,0,7,8,14,4,15,7,12,7,0,9,10,2,9,8,14,8,5,6,10,18,3,14,13,12,20,9,14,12,3,1,1,12,5,5,10,10,4,4,12,4,13,6,1,4,4,7,3,2,7,19,10,4,4,1,12,8,12,7,3,4,8,12,8,13,8,10,5,11,1,3,7,4,6,0
40,399,0,9,5,13,8,9,8,6,8,10,0,4,5,9,10,8,4,6,8,7,6,13,9,10,0,6,11,6,5,3,8,11,0,16,10,1,9,4,8,10,10,17,3,2,2,5,10,12,8,1,3,11,9,10,5,7,12,7,12,4,8,4,7,12,13,0,5,10,8,8,8,5,4,3,5,18,10,0,8,15,7,13,5,19,5,15,7,10,5,3,11,0,15,6,2,0,7,15,4,12,12,3,10,3,15,4,6,12,1,6,0,6,1,11,2,1,7,12,11,6,5,2,6,10,13,10,2,19,2,11,0,19,1,1,7,10,10,6,2,2,2,5,8,7,4,8,13,6,8,12,0,8,3,5,9,4,16,12,0,5,10,0,0,1,2,1,0
54,1875,3,7,11,0,8,9,3,10,15,11,16,6,5,11,7,9,5,0,4,8,12,2,10,11,4,4,14,4,10,8,6,11,1,13,2,2,6,3,8,17,10,3,4,13,13,5,6,17,7,12,5,14,6,5,3,17,4,11,12,8,0,4,15,11,5,3,3,17,1,8,5,5,5,0,7,17,4,4,7,12,1,5,7,1,10,13,9,4,2,10,11,4,0,7,2,9,14,22,11,3,7,1,9,10,4,8,8,0,3,5,11,20,5,9,8,2,12,8,5,9,7,0,2,1,5,1,5,16,10,10,5,16,8,15,3,4,8,0,6,3,2,9,5,3,2,12,6,12,8,12,16,15,4,5,9,4,13,8,10,14,10,2,2,2,3,0,0
53,1693,2,20,10,1,8,3,2,16,7,1,16,6,5,11,8,3,5,10,12,5,10,11,20,4,4,12,1,4,10,9,1,10,2,13,4,4,6,0,5,0,5,16,8,13,9,5,9,6,7,5,6,1,11,4,3,12,4,12,12,8,2,1,11,16,5,6,3,1,6,1,6,13,8,12,13,18,16,6,16,12,0,11,5,18,10,3,18,8,3,8,3,3,0,7,8,5,2,15,4,3,4,0,8,10,11,9,8,6,3,5,5,19,6,17,8,11,9,8,5,9,10,3,1,0,12,2,5,16,10,4,4,12,7,7,6,12,10,3,7,3,2,4,5,3,2,3,2,2,9,0,7,3,4,8,12,8,5,8,10,1,9,1,3,17,4,6,0
53,1782,6,7,0,13,8,12,9,10,6,8,7,12,5,11,8,3,3,10,4,8,4,7,7,11,2,5,3,11,1,6,8,7,12,0,10,3,9,1,1,2,5,1,4,9,9,5,0,13,5,10,4,4,2,10,2,4,6,1,10,3,1,5,2,6,13,1,5,4,3,8,1,11,8,6,7,16,8,6,7,9,4,10,5,20,6,7,9,7,15,9,11,4,12,7,3,1,6,5,1,1,4,1,8,10,10,9,8,6,3,5,6,0,7,5,1,12,15,5,6,1,4,4,3,14,10,1,5,15,10,11,5,7,5,20,6,1,2,0,4,3,2,2,9,4,4,7,9,11,6,5,6,7,2,2,9,7,9,8,10,8,10,5,5,4,4,7,0
54,2253,1,1,2,8,8,16,6,10,6,20,3,5,5,7,4,7,17,18,4,0,4,5,7,11,2,5,14,17,13,5,2,1,11,15,7,4,3,1,3,9,3,3,5,13,9,5,5,13,5,7,4,12,7,4,3,1,3,2,15,13,8,6,5,2,2,6,0,9,10,1,2,9,8,6,4,7,11,7,1,0,4,10,8,13,6,16,2,13,16,1,0,1,10,6,9,7,0,13,0,0,1,0,4,11,2,9,2,10,0,5,7,13,7,5,5,12,5,2,1,19,2,5,3,10,6,1,13,5,9,1,4,3,5,13,6,7,3,7,4,3,5,2,0,8,4,3,17,1,2,3,1,14,3,3,4,3,2,7,0,8,1,1,8,5,14,6,0
4,892,3,9,14,13,8,9,16,22,18,10,25,6,13,19,22,22,27,13,19,8,10,13,20,15,8,15,14,22,10,7,8,7,10,16,17,5,16,11,8,17,10,12,4,24,27,17,16,8,16,18,6,23,14,20,5,12,18,17,12,12,14,5,8,21,9,5,5,17,14,13,9,13,21,19,18,18,13,19,19,21,9,13,5,18,11,21,12,14,11,9,11,4,15,7,20,9,11,24,20,12,13,9,18,22,26,13,9,23,17,17,20,19,23,17,12,12,19,20,19,22,13,5,11,25,10,13,7,25,10,11,12,19,7,18,21,21,20,6,15,3,2,9,19,17,4,8,16,12,8,12,24,14,3,8,20,7,18,8,15,20,10,17,22,18,14,23,1
